Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
1772,1453404155,9775,1089,667,https://twitter.com/FlashCoins,136,FlashCoin,Twitter,cryptocompare,3573,FLASH,326222,2017-12-30 17:56:13.038051
12712,1405783483,270,11651,168,https://twitter.com/FoldingCoin,212,FoldingCoin,Twitter,cryptocompare,1572,FLDC,5348,2017-12-30 17:56:44.208575
3887,1501234661,286,3642,59,https://twitter.com/TheFlikIO,49,FLiK,Twitter,cryptocompare,176,FLIK,329562,2017-12-30 17:56:15.865764
4557,1471707664,21,4287,958,https://twitter.com/flixxo,54,Flixxo,Twitter,cryptocompare,208,FLIXX,408849,2017-12-30 17:56:26.538843
3306,1506419738,181,3226,42,https://twitter.com/FollowCoinbv,16,Follow Coin,Twitter,cryptocompare,229,FLLW,350394,2017-12-30 17:56:19.757476
9821,1390853038,392,8785,1531,https://twitter.com/Official_Florin,207,Florincoin,Twitter,cryptocompare,1509,FLO,5325,2017-12-30 17:56:42.552856
55014,1427935016,2021,54827,141,https://twitter.com/Gameflip,37,Gameflip,Twitter,cryptocompare,2752,FLP,337863,2017-12-30 17:56:17.311532
3591,1394685670,139,3261,77,https://twitter.com/fluttercoin,66,Fluttercoin,Twitter,cryptocompare,590,FLT,4449,2017-12-30 17:56:33.161284
13678,1437505750,899,13028,12162,https://twitter.com/flavorcoin,130,flavorcoin radio,Twitter,cryptocompare,960,FLVR,21878,2017-12-30 17:55:53.747512
24,1465783171,0,19,3,https://twitter.com/CryptoFlashDev,1,CryptoFlash,Twitter,cryptocompare,3,FLX,21244,2017-12-30 17:55:53.264916
0,,,,,,,,Twitter,cryptocompare,,FLY,21370,2017-12-30 17:55:53.075095
2694,1475229106,470,2434,60,https://twitter.com/fundrequest_io,52,FundRequest,Twitter,cryptocompare,331,FND,180840,2017-12-30 17:55:45.207209
1073,1501604947,0,1053,10,https://twitter.com/fintab_io,4,FinTab,Twitter,cryptocompare,53,FNT,453943,2017-12-30 17:56:36.066549
0,,,,,,,,Twitter,cryptocompare,,FONZ,28703,2017-12-30 17:56:08.762052
837,1501413245,64,767,34,https://twitter.com/foodcoin_io,14,FoodCoin.io,Twitter,cryptocompare,251,FOOD,413886,2017-12-30 17:56:28.425392
0,,,,,,,,Twitter,cryptocompare,,FOREX,30361,2017-12-30 17:56:10.941894
546,1402099238,1,481,9,https://twitter.com/fractalcoin,13,Fractalcoin,Twitter,cryptocompare,77,FRAC,4450,2017-12-30 17:56:33.173644
403,1500761882,2,383,3,https://twitter.com/FrazCoin,4,FrazCoin,Twitter,cryptocompare,12,FRAZ,247259,2017-12-30 17:56:01.851727
1096,1345682547,52,777,167,https://twitter.com/Freicoin,63,Freicoin,Twitter,cryptocompare,4374,FRC,4521,2017-12-30 17:56:33.571423
3353,1499928169,24,3263,47,https://twitter.com/FARADCryptoken,18,FARAD Cryptoken,Twitter,cryptocompare,286,FRD,409128,2017-12-30 17:56:26.695551
167,1445950871,4,162,5,https://twitter.com/fre_coin,1,free,Twitter,cryptocompare,6,FRE,34489,2017-12-30 17:56:18.659844
14332,1368292875,17393,13292,4242,https://twitter.com/FrankoCurrency,206,Christopher Franko,Twitter,cryptocompare,10504,FRK,4522,2017-12-30 17:56:33.317174
354,1416008053,0,289,0,https://twitter.com/francnoir,13,FRN,Twitter,cryptocompare,28,FRN,20991,2017-12-30 17:55:53.396525
0,,,,,,,,Twitter,cryptocompare,,FRST,45258,2017-12-30 17:56:35.369917
0,,,,,,,,Twitter,cryptocompare,,FRWC,24866,2017-12-30 17:56:02.914706
205,1392996938,0,180,22,https://twitter.com/Friendshipcoin,5,Friendshipcoin,Twitter,cryptocompare,111,FSC2,5359,2017-12-30 17:56:44.339746
0,,,,,,,,Twitter,cryptocompare,,FSN,28081,2017-12-30 17:56:03.209028
11296,1373216516,5317,10469,18,https://twitter.com/fast_coin,163,FastCoin,Twitter,cryptocompare,12147,FST,4523,2017-12-30 17:56:33.562682
23107,1369504233,328,21345,1329,https://twitter.com/Feathercoin,352,Feathercoin,Twitter,cryptocompare,2539,FTC,4524,2017-12-30 17:56:33.371673
0,,,,,,,,Twitter,cryptocompare,,FTP,28131,2017-12-30 17:56:03.363205
2468,1497996747,286,2303,402,https://twitter.com/FuckToken,33,Fuck Token,Twitter,cryptocompare,322,FUCK,229060,2017-12-30 17:55:59.782474
2,1512080926,0,2,2,https://twitter.com/etherparty_io,0,Etherparty_io,Twitter,cryptocompare,1,FUEL,292748,2017-12-30 17:56:08.715538
16430,1496701068,587,14970,308,https://twitter.com/FunFairTech,292,FunFair Technologies,Twitter,cryptocompare,338,FUN,178978,2017-12-30 17:55:45.403167
1310,1471868553,42,894,2313,https://twitter.com/func_token,83,Funcoin (FUNC),Twitter,cryptocompare,1146,FUNC,179018,2017-12-30 17:55:45.001602
435,1424301544,0,395,172,https://twitter.com/futcoin__,8,Futcoin,Twitter,cryptocompare,8,FUTC,6343,2017-12-30 17:56:49.329652
0,,,,,,,,Twitter,cryptocompare,,FUZZ,21708,2017-12-30 17:55:53.484018
4,1473197763,1,4,5,https://twitter.com/Fcoin2,0,Fcoin,Twitter,cryptocompare,0,FX,28336,2017-12-30 17:56:07.310532
11792,1484186356,85,11502,187,https://twitter.com/fundyourselfnow,58,FundYourselfNow,Twitter,cryptocompare,173,FYN,180820,2017-12-30 17:55:45.947528
2074,1496705708,1482,1963,753,https://twitter.com/flyp_me,22,flyp.me,Twitter,cryptocompare,1115,FYP,464920,2017-12-30 17:56:38.777209
2844,1409305163,226,2584,1827,https://twitter.com/gaia_coin,52,gaiacoin,Twitter,cryptocompare,274,GAIA,5383,2017-12-30 17:56:45.992317
0,,,,,,,,Twitter,cryptocompare,,GAKH,38277,2017-12-30 17:56:25.178306
5480,1425620100,1,4925,1777,https://twitter.com/gambitcrypto,111,GambitCrypto,Twitter,cryptocompare,2,GAM,6102,2017-12-30 17:56:47.261725
147,1502971938,1,132,0,https://twitter.com/Game_Credits,3,Game_Credits,Twitter,cryptocompare,16,GAME,20157,2017-12-30 17:55:49.954777
256,1402007935,1,201,51,https://twitter.com/Gapcoin,11,Gapcoin,Twitter,cryptocompare,30,GAP,20659,2017-12-30 17:55:51.771824
194160,1403923896,649,185925,2220,https://twitter.com/neo_blockchain,1647,NEO Smart Economy,Twitter,cryptocompare,488,GAS,213532,2017-12-30 17:55:52.677064
1294,1501811920,35,1224,133,https://twitter.com/gatcoin,14,GATCOIN,Twitter,cryptocompare,394,GAT,349487,2017-12-30 17:56:19.398029
2472,1395125571,945,2140,4991,https://twitter.com/GayCoin,66,GAY Money,Twitter,cryptocompare,2104,GAY,28431,2017-12-30 17:56:07.609247
0,,,,,,,,Twitter,cryptocompare,,GB,26194,2017-12-30 17:56:02.939687
0,,,,,,,,Twitter,cryptocompare,,GBIT,42103,2017-12-30 17:56:28.485986
166,1470234675,0,126,3,https://twitter.com/gbrcoin,8,GBR COIN,Twitter,cryptocompare,5,GBRC,29458,2017-12-30 17:56:09.058654
1685,1454079002,406,1457,4321,https://twitter.com/GamebetGg,45,Gamebet,Twitter,cryptocompare,3797,GBT,20214,2017-12-30 17:55:50.155288
1466,1510071143,3,1406,0,https://twitter.com/gobytenetwork,12,GoByte Coin,Twitter,cryptocompare,51,GBX,398705,2017-12-30 17:56:26.109623
12727,1473239319,62,11122,0,https://twitter.com/ByteballOrg,321,Byteball,Twitter,cryptocompare,230,GBYTE,30736,2017-12-30 17:56:12.242088
337,1424525386,0,287,675,https://twitter.com/GuccioneCoinGCC,10,GuccioneCoinGCC,Twitter,cryptocompare,12,GCC,30566,2017-12-30 17:56:11.915297
0,,,,,,,,Twitter,cryptocompare,,GCN,199065,2017-12-30 17:55:49.775929
4176,1430600805,909,3689,3243,https://twitter.com/GCRWorldwide,97,GCR Worldwide,Twitter,cryptocompare,2064,GCR,12217,2017-12-30 17:55:41.896935
21,1388771524,0,16,2,https://twitter.com/GDCPool,1,Grandcoin Pool,Twitter,cryptocompare,25,GDC,4526,2017-12-30 17:56:34.606616
1640,1504015578,16,1635,19,https://twitter.com/GOLDEA_io,1,GOLDEA,Twitter,cryptocompare,54,GEA,421896,2017-12-30 17:56:28.625410
6492,1399469458,710,5877,785,https://twitter.com/getgemsorg,123,GetGems Messenger,Twitter,cryptocompare,991,GEMZ,5310,2017-12-30 17:56:42.629082
319,1433617266,11,274,319,https://twitter.com/Genstake,9,Genstake,Twitter,cryptocompare,73,GEN,7588,2017-12-30 17:56:51.058388
8179,1420994441,143,7379,587,https://twitter.com/geo_coin,160,GeoCoin,Twitter,cryptocompare,108,GEO,3647,2017-12-30 17:56:23.342544
0,,,,,,,,Twitter,cryptocompare,,GER,531089,2017-12-30 17:56:42.376150
1029,1508920081,0,1014,13,https://twitter.com/Galaxye_eSol,3,Galaxy eSolutions,Twitter,cryptocompare,28,GES,377508,2017-12-30 17:56:25.899532
0,,,,,,,,Twitter,cryptocompare,,GFT,394121,2017-12-30 17:56:25.238945
2907,1495538953,225,2862,1667,https://twitter.com/gilgam_es,9,gilgam.es,Twitter,cryptocompare,139,GGS,180716,2017-12-30 17:55:45.138867
554,1394388977,50,509,774,https://twitter.com/ghostcoin1,9,ghostcoin,Twitter,cryptocompare,107,GHC,5336,2017-12-30 17:56:43.344673
244,1435858964,14,229,180,https://twitter.com/GhostlyCrypto,3,Ghoul Coin,Twitter,cryptocompare,323,GHOUL,8832,2017-12-30 17:56:52.055061
17838,1380556246,145,15837,194,https://twitter.com/cex_io,399,CEX.IO,Twitter,cryptocompare,6592,GHS,5307,2017-12-30 17:56:42.168625
0,,,,,,,,Twitter,cryptocompare,,GIFT,38962,2017-12-30 17:56:25.785854
31,1415398929,1,26,30,https://twitter.com/GigaGridCoin,1,Giga Grid,Twitter,cryptocompare,6,GIG,5366,2017-12-30 17:56:45.102904
1982,1498662452,858,1862,465,https://twitter.com/thegimliproject,24,The Gimli Project,Twitter,cryptocompare,471,GIM,243079,2017-12-30 17:56:01.770571
0,,,,,,,,Twitter,cryptocompare,,GIVE,3641,2017-12-30 17:56:20.930028
736,1414427081,2,661,968,https://twitter.com/GizmoCoin,15,GIZMOcoin,Twitter,cryptocompare,128,GIZ,21378,2017-12-30 17:55:53.146225
13294,1504004287,1413,13219,113,https://twitter.com/Globaljobcoin,15,Global Jobcoin,Twitter,cryptocompare,227,GJC,320412,2017-12-30 17:56:13.016821
6996,1500941502,67,6566,5618,https://twitter.com/gladiusio,86,Gladius Network,Twitter,cryptocompare,269,GLA,318704,2017-12-30 17:56:12.509587
10358,1403284036,313,10178,8677,https://twitter.com/GCRcoin,36,GCRmarketing,Twitter,cryptocompare,945,GLC,4527,2017-12-30 17:56:34.405383
1254,1375566322,7,1034,276,https://twitter.com/GoldCoinInfo,44,GoldCoin,Twitter,cryptocompare,491,GLD,4528,2017-12-30 17:56:35.924067
1000,1431864999,0,985,8,https://twitter.com/GlobalCoinTeam,3,Global,Twitter,cryptocompare,24,GLOBE,6393,2017-12-30 17:56:48.767679
775,1489439010,262,715,152,https://twitter.com/GlobalTokenCoin,12,GlobalToken,Twitter,cryptocompare,232,GLT,449614,2017-12-30 17:56:33.185902
0,,,,,,,,Twitter,cryptocompare,,GLX,4529,2017-12-30 17:56:34.560777
0,,,,,,,,Twitter,cryptocompare,,GLYPH,4530,2017-12-30 17:56:34.458620
0,,,,,,,,Twitter,cryptocompare,,GMC,5388,2017-12-30 17:56:45.291696
211,1398701108,1,186,7,https://twitter.com/GameLeaguecoin,5,GameleagueCoin,Twitter,cryptocompare,16,GML,4531,2017-12-30 17:56:34.591290
4309,1501794076,260,3919,94,https://twitter.com/MercuryProtocol,78,Mercury Protocol,Twitter,cryptocompare,319,GMT,388042,2017-12-30 17:56:25.721764
133,1456745339,0,123,1146,https://twitter.com/gmxcoins,2,GMX Coins,Twitter,cryptocompare,0,GMX,30424,2017-12-30 17:56:12.288623
357,1476742035,3,312,333,https://twitter.com/GanjaCoinV2,9,GanjaCoin,Twitter,cryptocompare,20,GNJ,30521,2017-12-30 17:56:11.867857
50411,1440607308,547,46726,14,https://twitter.com/gnosisPM,737,Gnosis,Twitter,cryptocompare,474,GNO,66193,2017-12-30 17:56:49.236425
96277,1445955834,2787,89777,722,https://twitter.com/golemproject,1300,golem,Twitter,cryptocompare,942,GNT,33022,2017-12-30 17:56:15.562018
15277,1389928531,351,12127,9336,https://twitter.com/JStuhlman,623,Joseph Stuhlman,Twitter,cryptocompare,35188,GOAT,37356,2017-12-30 17:56:23.233990
0,,,,,,,,Twitter,cryptocompare,,GOLOS,40806,2017-12-30 17:56:26.407327
134,1390433756,2,114,46,https://twitter.com/GOODCoinNews,4,Seefude,Twitter,cryptocompare,244,GOOD,253766,2017-12-30 17:56:02.512084
550,1470212980,217,470,738,https://twitter.com/GoonBagSack,16,BionicleBarnicle,Twitter,cryptocompare,134,GOON,28221,2017-12-30 17:56:03.221106
0,,,,,,,,Twitter,cryptocompare,,GOT,63304,2017-12-30 17:56:49.375306
0,,,,,,,,Twitter,cryptocompare,,GOTX,21875,2017-12-30 17:55:53.641952
454,1420809265,266,394,142,https://twitter.com/Gold_Pieces,12,goldpieces,Twitter,cryptocompare,194,GP,7625,2017-12-30 17:56:51.459309
0,,,,,,,,Twitter,cryptocompare,,GPL,28330,2017-12-30 17:56:07.203183
3062,1464998217,15,2972,4961,https://twitter.com/GPU_coin,18,GPU Coin,Twitter,cryptocompare,243,GPU,20650,2017-12-30 17:55:50.973512
0,,,,,,,,Twitter,cryptocompare,,GRAM,8717,2017-12-30 17:56:51.951505
185,1431206951,6,170,401,https://twitter.com/GravitonCoin,3,Graviton Innovation,Twitter,cryptocompare,11,GRAV,7634,2017-12-30 17:56:51.126770
18032,1382920182,2014,15165,231,https://twitter.com/GridcoinNetwork,573,GridcoinNetwork,Twitter,cryptocompare,2594,GRC,5309,2017-12-30 17:56:42.103366
592,1401996513,28,522,361,https://twitter.com/GoGreenCoin,14,GreenCoin,Twitter,cryptocompare,293,GRE,5375,2017-12-30 17:56:45.239561
145,1505719666,10,120,29,https://twitter.com/Mojodevs,5,MOJOv3,Twitter,cryptocompare,21,GREXIT,21380,2017-12-30 17:55:54.056166
867,1500168080,32,832,89,https://twitter.com/graftnetwork,7,Graft Network,Twitter,cryptocompare,168,GRF,326286,2017-12-30 17:56:14.951563
3915,1494461037,121,3400,63,https://twitter.com/gridplus_energy,103,Grid+,Twitter,cryptocompare,232,GRID,385907,2017-12-30 17:56:25.962369
295,1423025799,0,265,13,https://twitter.com/GridPayTeam,6,GridPay,Twitter,cryptocompare,17,GRID*,5323,2017-12-30 17:56:43.160543
0,,,,,,,,Twitter,cryptocompare,,GRM,7592,2017-12-30 17:56:50.890009
314,1415818789,0,269,73,https://twitter.com/Grow_Dev,9,Grow,Twitter,cryptocompare,78,GROW,20600,2017-12-30 17:55:51.121871
62067,1396516018,5795,60680,205,https://twitter.com/GroestlcoinTeam,277,Groestlcoin (GRS),Twitter,cryptocompare,2370,GRS,13070,2017-12-30 17:55:43.000217
115,1499443111,1,95,64,https://twitter.com/grantcoin,4,Grantcoin,Twitter,cryptocompare,1,GRT,20438,2017-12-30 17:55:52.021008
0,,,,,,,,Twitter,cryptocompare,,GRW,74894,2017-12-30 17:56:51.105824
41640,1494272397,6790,41325,16085,https://twitter.com/GrowersIntl,60,Growers Intl.,Twitter,cryptocompare,15413,GRWI,207931,2017-12-30 17:55:53.498341
7246,1507240104,0,7141,17,https://twitter.com/GoldReward_GRX,21,GoldReward Official,Twitter,cryptocompare,54,GRX,439136,2017-12-30 17:56:32.196355
1950,1424607980,123,1745,1697,https://twitter.com/gsmcoin,41,GSMcoin,Twitter,cryptocompare,928,GSM,5358,2017-12-30 17:56:44.634880
0,,,,,,,,Twitter,cryptocompare,,GSX,5397,2017-12-30 17:56:45.858853
616,1434023230,164,546,41,https://twitter.com/GenesysCoin,14,GenesysCoin,Twitter,cryptocompare,247,GSY,22453,2017-12-30 17:56:04.146951
4021,1506075423,18,3861,6,https://twitter.com/GIFTO_io,32,Gifto,Twitter,cryptocompare,59,GTO,517477,2017-12-30 17:56:39.994677
371,1403041073,3,311,10,https://twitter.com/GuerillaCoin,12,GuerillaCoin,Twitter,cryptocompare,101,GUE,4532,2017-12-30 17:56:34.956607
1996,1503143679,4,1976,47,https://twitter.com/peerguess,4,peerguess,Twitter,cryptocompare,61,GUESS,327608,2017-12-30 17:56:13.984670
139,1464555397,1,109,5,https://twitter.com/geofounders,6,GeoFounders,Twitter,cryptocompare,20,GUNS,185625,2017-12-30 17:55:46.544442
14528,1482174843,500,13258,943,https://twitter.com/matchpool,254,Matchpool,Twitter,cryptocompare,462,GUP,67096,2017-12-30 17:56:49.138452
9200,1495981964,18,8730,53,https://twitter.com/genesis_vision,94,Genesis Vision,Twitter,cryptocompare,233,GVT,385952,2017-12-30 17:56:25.321775
2706,1499068353,195,2601,1469,https://twitter.com/GxCoinGenevieve,21,GXVC,Twitter,cryptocompare,976,GXC,247350,2017-12-30 17:56:05.584666
0,,,,,,,,Twitter,cryptocompare,,GXC*,339847,2017-12-30 17:56:18.185604
3168,1502975238,2,2933,33,https://twitter.com/hydro_miner,47,HydroMiner,Twitter,cryptocompare,60,H2O,310867,2017-12-30 17:56:12.807179
10821,1500019019,12,10746,7,https://twitter.com/hackspacecap,15,Hackspace Capital,Twitter,cryptocompare,86,HAC,321347,2017-12-30 17:56:13.200943
333,1408526471,15,278,24,https://twitter.com/HalcyonDev,11,Halcyon Dev,Twitter,cryptocompare,63,HAL,4533,2017-12-30 17:56:36.451774
0,,,,,,,,Twitter,cryptocompare,,HALLO,29552,2017-12-30 17:56:10.537678
12,1496113438,5,7,1,https://twitter.com/HamsterMint,1,Mr Hamster,Twitter,cryptocompare,4,HAMS,112363,2017-12-30 17:55:43.111228
0,,,,,,,,Twitter,cryptocompare,,HAZE,43937,2017-12-30 17:56:32.233836
0,,,,,,,,Twitter,cryptocompare,,HBN,4534,2017-12-30 17:56:35.531718
4523,1497432558,300,4283,768,https://twitter.com/hubiinetwork,48,hubii network,Twitter,cryptocompare,569,HBT,247391,2017-12-30 17:56:02.289864
0,,,,,,,,Twitter,cryptocompare,,HCC,30371,2017-12-30 17:56:10.875542
3164,1500469087,54,2979,740,https://twitter.com/hedgetoken,37,Hedge,Twitter,cryptocompare,318,HDG,237407,2017-12-30 17:56:05.419212
0,,,,,,,,Twitter,cryptocompare,,HEAT,25917,2017-12-30 17:56:02.867766
62,1434439849,0,52,1,https://twitter.com/HedgeCoinDev,2,HedgeCoinDev,Twitter,cryptocompare,10,HEDG,7653,2017-12-30 17:56:50.999462
494,1436018893,5,449,475,https://twitter.com/heelcoin,9,Heel Coin,Twitter,cryptocompare,999,HEEL,38035,2017-12-30 17:56:25.266892
0,,,,,,,,Twitter,cryptocompare,,HGT,234508,2017-12-30 17:56:01.426518
0,,,,,,,,Twitter,cryptocompare,,HILL,30359,2017-12-30 17:56:10.989383
1476,1499447338,38,1386,303,https://twitter.com/hire_match,18,HireMatch,Twitter,cryptocompare,180,HIRE,198458,2017-12-30 17:55:48.194567
1191,1444078057,2,1161,1,https://twitter.com/Bithire,6,Bithire Info,Twitter,cryptocompare,62,HIRE*,15882,2017-12-30 17:55:44.548924
2873,1446537513,483,2523,4707,https://twitter.com/CampEther,70,ether-camp,Twitter,cryptocompare,672,HKG,29733,2017-12-30 17:56:10.207912
3843,1503060928,687,3728,95,https://twitter.com/Hacken_io,23,Hacken,Twitter,cryptocompare,581,HKN,517775,2017-12-30 17:56:40.320952
20,1508367078,0,20,0,https://twitter.com/hempcoin1,0,HempCoin HMP,Twitter,cryptocompare,0,HMP,20655,2017-12-30 17:55:51.723792
453,1501629412,0,418,4,https://twitter.com/Humaniq_co,7,Humaniq,Twitter,cryptocompare,3,HMQ,72438,2017-12-30 17:56:50.785109
0,,,,,,,,Twitter,cryptocompare,,HNC,8846,2017-12-30 17:56:52.045183
96,1460087878,3,96,1,https://twitter.com/HunCoin,0,훈코인,Twitter,cryptocompare,28,HNC*,373880,2017-12-30 17:56:23.044661
467,1455402000,123,407,8,https://twitter.com/hodlcoin,12,HOdlcoin,Twitter,cryptocompare,46,HODL,18670,2017-12-30 17:55:46.285158
5717,1508014109,25,5647,0,https://twitter.com/InterstellarHLD,14,Interstellar Holding,Twitter,cryptocompare,63,HOLD,389808,2017-12-30 17:56:25.835033
0,,,,,,,,Twitter,cryptocompare,,HONEY,53915,2017-12-30 17:56:45.318533
1344,1491602206,1150,1249,1139,https://twitter.com/happycoin5,19,happycoin,Twitter,cryptocompare,247,HPC,62659,2017-12-30 17:56:50.014303
4976,1504875182,3,4866,10,https://twitter.com/HOQU_IO,22,HOQU,Twitter,cryptocompare,103,HQX,535054,2017-12-30 17:56:44.055623
3979,1496850086,43,3949,27,https://twitter.com/HarbourDao,6,Harbour,Twitter,cryptocompare,171,HRB,176336,2017-12-30 17:55:44.981502
468,1442635938,5,443,570,https://twitter.com/HorsePowerCoin,5,HorsePowerCoin,Twitter,cryptocompare,32,HSP,35687,2017-12-30 17:56:19.247228
4278,1497946849,36,3908,49,https://twitter.com/Mkt_Hcash,74,H.cash,Twitter,cryptocompare,194,HSR,318199,2017-12-30 17:56:12.862841
6786,1501032981,324,6286,41,https://twitter.com/horizonstate,100,Horizon State,Twitter,cryptocompare,420,HST,374246,2017-12-30 17:56:24.365337
0,,,,,,,,Twitter,cryptocompare,,HTC,20153,2017-12-30 17:55:49.398547
0,,,,,,,,Twitter,cryptocompare,,HTML5,84752,2017-12-30 17:56:51.861093
1194,1420654566,365,1008,2484,https://twitter.com/ChronoKings,37,cashpoin,Twitter,cryptocompare,1369,HUC,4535,2017-12-30 17:56:37.931610
241,1416985423,0,226,75,https://twitter.com/bigcoin_huge,3,BIGcoin,Twitter,cryptocompare,32,HUGE,5290,2017-12-30 17:56:41.175005
2540,1491535660,90,2345,558,https://twitter.com/MyHushTeam,39,My Hush,Twitter,cryptocompare,99,HUSH,33460,2017-12-30 17:56:15.978261
872,1392783935,0,655,429,https://twitter.com/HeavycoinNews,43,Heavycoin News,Twitter,cryptocompare,2190,HVC,4536,2017-12-30 17:56:35.213219
0,,,,,,,,Twitter,cryptocompare,,HVCO,21374,2017-12-30 17:55:53.911964
6083,1494509691,70,5613,253,https://twitter.com/hiveproject_net,94,Hive Project,Twitter,cryptocompare,384,HVN,179329,2017-12-30 17:55:45.221517
0,,,,,,,,Twitter,cryptocompare,,HXT,338018,2017-12-30 17:56:18.018088
1255,1435876472,87,825,2268,https://twitter.com/hxxcoin,86,HEXX,Twitter,cryptocompare,306,HXX,41868,2017-12-30 17:56:28.409792
2856,1380142206,11358,2257,780,https://twitter.com/nigeldollentas,119,Nigel Dollentas,Twitter,cryptocompare,4693,HYP,4537,2017-12-30 17:56:34.910468
19203,1401189070,13480,17647,10454,https://twitter.com/HyperCrypto,310,HYPER Crypto,Twitter,cryptocompare,6235,HYPER,5371,2017-12-30 17:56:45.464240
2394,1400193589,73,2129,2051,https://twitter.com/Horizon_HZ,53,Bitcoin Investments,Twitter,cryptocompare,613,HZ,5312,2017-12-30 17:56:42.776024
17,1428791112,0,12,6,https://twitter.com/hazmatcoin_,1,HazMatCoin,Twitter,cryptocompare,5,HZT,35811,2017-12-30 17:56:19.962214
0,,,,,,,,Twitter,cryptocompare,,I0C,16123,2017-12-30 17:55:42.852422
0,,,,,,,,Twitter,cryptocompare,,IBANK,23745,2017-12-30 17:56:05.135624
1495,1427145440,54,1340,1259,https://twitter.com/iCashOfficial,31,iCash,Twitter,cryptocompare,591,ICASH,5401,2017-12-30 17:56:45.951605
1030,1402945538,49,965,1817,https://twitter.com/Icebergcoin,13,Icebergcoin,Twitter,cryptocompare,130,ICB,4538,2017-12-30 17:56:35.114397
0,,,,,,,,Twitter,cryptocompare,,ICC,400693,2017-12-30 17:56:25.778287
2884,1491451846,81,2784,409,https://twitter.com/idice_io,20,iDice,Twitter,cryptocompare,139,ICE,199004,2017-12-30 17:55:49.494200
0,,,,,,,,Twitter,cryptocompare,,ICN,25921,2017-12-30 17:56:06.226162
